co_code,company_name,date,bse_closing_price,bse_traded_qty,bse_avg_rate,bse_market_cap,nse_opening_price,nse_high_price,nse_low_price,nse_closing_price,nse_returns,nse_traded_qty,nse_traded_val,nse_avg_rate,nse_market_cap,nse_pe,nse_pb,nse_bv_per_share,equity_shares_on_stkdate,KZ Index,Ownership,Quartile
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-08,68.05,3.0,68.0,379.8939,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-11,72.95,3290.0,72.95,407.2485,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-12,76.15,18037.0,77.84,425.1127,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-13,77.95,202.0,77.71,435.1613,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-14,73.05,75.0,74.75,407.8067,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-15,73.5,50.0,73.5,410.3189,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-18,71.9,850.0,69.73,401.3868,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-19,71.0,1103.0,70.46,396.3625,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-20,72.0,900.0,71.23,401.945,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-22,71.1,1610.0,72.76,396.9207,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-25,68.5,396.0,70.04,382.406,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-26,69.0,750.0,69.0,385.1973,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-27,74.4,1670.0,72.63,415.3432,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-28,75.0,650.0,74.12,418.6927,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
266724,VIKRAM THERMO (INDIA) LTD.,2019-03-29,75.0,51.0,75.04,418.6927,,,,,,,,,,,,,5582570.0,0.28094810729415076,Private (Indian),4
267028,VIMTA LABS LTD.,2019-03-01,182.9,3312.0,182.55,4043.5184,180.0,185.15,179.2,184.0,1.03,65157.0,11.9,182.04,4067.837,17.4062,2.3846,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-05,197.1,33841.0,195.87,4357.4494,187.9,199.7,181.95,197.1,1.07,233046.0,44.6,191.3,4357.4494,18.6455,2.5543,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-06,200.3,11460.0,202.11,4428.1943,201.45,207.2,199.4,200.2,1.02,86711.0,17.5,202.08,4425.9836,18.9387,2.5945,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-07,195.8,3597.0,197.35,4328.7092,202.25,202.25,195.0,196.45,0.98,46852.0,9.2,197.38,4343.0793,18.584,2.5459,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-08,202.85,12362.0,203.25,4484.5693,195.4,207.4,194.45,203.0,1.03,93980.0,19.1,203.09,4487.8854,19.2036,2.6308,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-11,208.75,11417.0,211.76,4615.0053,202.15,221.0,202.0,208.2,1.03,126450.0,26.7,211.24,4602.846,19.6955,2.6982,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-12,207.8,5125.0,210.49,4594.0029,210.0,216.65,204.0,206.55,0.99,61099.0,12.9,210.64,4566.3682,19.5394,2.6768,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-13,203.7,1021.0,204.46,4503.3609,206.55,207.55,203.2,204.15,0.99,34339.0,7.0,204.99,4513.3094,19.3124,2.6457,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-14,199.0,4559.0,200.79,4399.4542,204.15,206.5,197.0,198.25,0.97,41050.0,8.2,199.72,4382.8733,18.7543,2.5692,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-15,200.6,3725.0,201.57,4434.8267,203.0,205.8,198.4,200.55,1.01,26857.0,5.4,202.0,4433.7213,18.9718,2.5991,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-18,196.7,4098.0,197.65,4348.6062,201.55,203.4,195.5,196.6,0.98,52859.0,10.4,197.34,4346.3954,18.5982,2.5479,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-19,197.35,3862.0,199.69,4362.9763,197.85,203.5,195.85,197.25,1.0,37487.0,7.5,199.16,4360.7655,18.6597,2.5563,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-20,195.0,2178.0,195.88,4311.0229,197.0,200.75,194.4,194.65,0.99,29945.0,5.9,196.29,4303.2852,18.4137,2.5226,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-22,194.65,1681.0,195.75,4303.2852,193.15,197.4,193.05,194.45,1.0,29231.0,5.7,194.87,4298.8637,18.3948,2.52,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-25,191.7,2300.0,191.87,4238.0672,196.0,196.0,188.3,191.2,0.98,16050.0,3.1,190.96,4227.0133,18.0873,2.4779,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-26,193.05,1211.0,193.0,4267.9127,192.4,193.3,189.0,190.15,0.99,16296.0,3.1,190.41,4203.8001,17.988,2.4643,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-27,189.9,3787.0,191.11,4198.2731,193.65,193.7,189.9,190.35,1.0,31916.0,6.1,191.87,4208.2216,18.0069,2.4669,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-28,196.95,4781.0,197.68,4354.1332,190.35,204.0,189.5,197.5,1.04,57024.0,11.2,197.03,4366.2925,18.6833,2.5595,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267028,VIMTA LABS LTD.,2019-03-29,199.9,1688.0,200.05,4419.3512,201.4,202.9,193.0,198.75,1.01,18439.0,3.7,199.62,4393.9272,18.8016,2.5757,77.1628,22107810.0,-0.4678055010311407,Private (Indian),3
267959,VIPUL ORGANICS LTD.,2019-03-01,136.75,3557.0,137.33,1056.3254,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-05,161.75,12145.0,154.32,1249.4379,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-06,160.0,1133.0,163.71,1235.92,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-07,170.45,493.0,169.15,1316.641,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-08,175.6,5241.0,175.61,1356.4222,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-11,175.75,849.0,178.19,1357.5809,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-12,177.5,494.0,180.02,1371.0987,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-13,177.35,1265.0,178.8,1369.9401,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-14,175.8,848.0,175.56,1357.9671,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-15,168.5,3099.0,168.46,1301.5783,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-18,174.05,962.0,169.78,1344.4492,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-19,174.05,407.0,172.07,1344.4492,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-20,179.5,2170.0,175.26,1386.5477,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-22,181.05,7890.0,179.7,1398.5207,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-25,172.2,5732.0,176.26,1330.1589,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-26,176.8,675.0,177.52,1365.6916,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-27,177.1,6697.0,179.36,1368.0089,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-28,177.35,3577.0,177.67,1369.9401,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
267959,VIPUL ORGANICS LTD.,2019-03-29,180.1,3261.0,179.05,1391.1825,,,,,,,,,,,,,7724500.0,-3.2480487296641667,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-01,28.35,1744.0,28.34,579.0133,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-05,28.0,3247.0,28.98,571.865,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-06,30.4,10410.0,30.54,620.882,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-07,30.95,3614.0,29.4,632.1151,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-08,30.85,1135.0,30.8,630.0727,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-11,29.75,3932.0,30.4,607.6066,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-12,29.55,10948.0,31.11,603.5218,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-13,30.85,4866.0,30.35,630.0727,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-14,30.15,2075.0,29.3,615.7761,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-15,30.0,1500.0,30.0,612.7125,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-18,31.5,421.0,29.88,643.3481,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-19,30.1,4164.0,30.0,614.7549,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-20,31.05,2129.0,30.73,634.1574,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-22,30.0,1477.0,30.29,612.7125,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-25,30.0,535.0,29.73,612.7125,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-26,31.5,1044.0,30.9,643.3481,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-27,27.95,764.0,29.62,570.8438,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-28,27.8,1202.0,27.81,567.7803,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268177,VIRAT CRANE INDS. LTD.,2019-03-29,28.0,9401.0,27.15,571.865,,,,,,,,,,,,,20423750.0,-6.335853946697154,Private (Indian),1
268462,VISAKA INDUSTRIES LTD.,2019-03-01,390.25,1787.0,389.18,6197.5415,383.25,391.0,383.0,388.65,1.02,14153.0,5.5,388.51,6172.132,9.125,1.2369,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-05,406.7,5068.0,403.78,6458.7832,398.4,411.4,384.0,405.85,1.04,38187.0,15.3,401.37,6445.2844,9.5288,1.2917,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-06,404.3,4512.0,406.88,6420.6689,408.85,413.2,400.35,402.75,0.99,21014.0,8.5,405.38,6396.0534,9.456,1.2818,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-07,399.9,6029.0,405.24,6350.7927,402.75,416.35,396.45,402.45,1.0,71781.0,29.1,405.73,6391.2891,9.449,1.2808,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-08,393.75,1001.0,396.24,6253.1249,404.65,404.7,390.35,392.7,0.98,14670.0,5.8,394.7,6236.4499,9.2201,1.2498,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-11,407.65,2192.0,404.74,6473.8701,388.75,411.0,388.75,407.0,1.04,32193.0,13.0,404.8,6463.5475,9.5558,1.2953,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-12,407.65,2109.0,411.2,6473.8701,411.95,417.0,401.0,406.1,1.0,20531.0,8.5,412.14,6449.2546,9.5347,1.2925,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-13,399.75,2021.0,404.05,6348.4106,406.0,416.55,394.85,399.15,0.98,22910.0,9.3,405.01,6338.882,9.3715,1.2703,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-14,399.85,867.0,399.57,6349.9987,403.95,403.95,395.8,400.4,1.0,9355.0,3.7,400.06,6358.7332,9.4008,1.2743,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-15,398.15,1503.0,399.06,6323.001,396.35,403.9,396.35,398.45,1.0,8454.0,3.4,399.94,6327.7653,9.3551,1.2681,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-18,392.35,1926.0,395.62,6230.8915,394.4,400.0,390.0,391.6,0.98,15431.0,6.1,395.62,6218.9808,9.1942,1.2463,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-19,386.45,2932.0,386.04,6137.1939,391.0,391.8,383.1,384.7,0.98,20115.0,7.8,387.52,6109.4022,9.0322,1.2244,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-20,395.25,2536.0,393.74,6276.9463,388.9,397.0,385.95,395.0,1.03,13539.0,5.3,393.48,6272.976,9.2741,1.2571,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-22,403.55,2780.0,403.42,6408.7582,398.9,408.9,391.05,404.85,1.02,40431.0,16.3,403.88,6429.4034,9.5053,1.2885,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-25,394.6,2461.0,393.69,6266.6237,402.65,402.65,390.5,395.55,0.98,11056.0,4.4,394.62,6281.7106,9.287,1.2589,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-26,398.85,1385.0,398.1,6334.1177,400.0,405.0,394.8,401.2,1.01,10626.0,4.3,400.37,6371.4379,9.4196,1.2769,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-27,405.4,2834.0,404.18,6438.1379,406.0,409.0,399.9,403.8,1.01,25236.0,10.2,404.38,6412.7284,9.4807,1.2851,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-28,405.65,1192.0,407.79,6442.1082,403.55,416.0,402.2,406.35,1.01,17811.0,7.3,409.06,6453.2248,9.5405,1.2933,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268462,VISAKA INDUSTRIES LTD.,2019-03-29,413.4,3647.0,407.46,6565.1856,408.0,415.95,401.0,408.75,1.01,25003.0,10.2,407.19,6491.3391,9.5969,1.3009,314.2066,15880952.0,-0.8902377577018304,Private (Indian),2
268567,VISHAL BEARINGS LTD.,2019-03-28,50.0,6750.0,50.0,539.55,,,,,,,,,,,,,10791000.0,0.5526182589745274,Private (Indian),4
268567,VISHAL BEARINGS LTD.,2019-03-29,53.0,10125.0,52.0,571.923,,,,,,,,,,,,,10791000.0,0.5526182589745274,Private (Indian),4
268587,RODIUM REALTY LTD.,2019-03-01,126.35,4540.0,126.2,410.3722,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-05,126.1,4100.0,126.22,409.5602,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-06,129.25,4101.0,128.89,419.7911,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-07,128.0,4127.0,129.23,415.7312,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-08,127.75,4226.0,128.31,414.9192,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-11,129.0,4199.0,129.02,418.9791,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-12,128.6,4358.0,128.95,417.6799,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-13,129.1,4446.0,128.84,419.3039,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-14,132.0,4127.0,129.18,428.7228,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-15,130.9,4614.0,130.2,425.1501,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-18,131.55,3425.0,131.41,427.2612,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-19,131.6,4293.0,131.92,427.4236,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-20,131.7,3614.0,131.19,427.7484,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-22,130.5,4347.0,131.16,423.8509,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-25,128.45,4372.0,128.81,417.1928,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-26,128.9,4542.0,127.84,418.6543,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-27,129.1,4293.0,129.2,419.3039,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-28,123.55,4457.0,127.11,401.278,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
268587,RODIUM REALTY LTD.,2019-03-29,126.0,4191.0,126.27,409.2354,,,,,,,,,,,,,3247900.0,-57.88929649486529,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-01,35.85,2695.0,35.12,327.27,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-05,35.7,6838.0,35.82,325.9007,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-06,38.6,9521.0,38.07,352.3744,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-07,38.1,3870.0,38.77,347.8099,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-08,39.15,2384.0,38.76,357.3953,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-11,37.25,1292.0,37.59,340.0504,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-12,36.7,1380.0,37.27,335.0295,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-13,37.2,1745.0,38.22,339.594,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-14,38.45,5430.0,37.54,351.0051,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-15,36.95,8081.0,36.82,337.3117,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-18,36.3,830.0,36.69,331.378,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-19,37.45,3651.0,36.26,341.8762,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-20,35.65,8040.0,36.06,325.4442,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-22,38.6,7023.0,38.07,352.3744,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-25,40.35,11064.0,39.95,368.3499,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-26,39.7,4726.0,39.91,362.4161,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-27,39.9,15572.0,39.67,364.2419,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-28,39.95,2314.0,39.88,364.6984,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
269704,VIVID GLOBAL INDS. LTD.,2019-03-29,40.3,2112.0,39.93,367.8935,,,,,,,,,,,,,9128870.0,-2.868115910164745,Private (Indian),1
270871,WATERBASE LTD.,2019-03-01,140.5,68635.0,139.55,5820.4624,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-05,146.75,113412.0,143.33,6079.3798,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-06,153.85,202943.0,154.21,6373.5099,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-07,153.9,193038.0,158.13,6375.5813,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-08,153.5,49439.0,154.72,6359.0106,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-11,159.65,150588.0,160.21,6613.7853,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-12,182.4,1004485.0,177.7,7556.2445,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-13,178.5,544160.0,185.64,7394.6801,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-14,174.25,103990.0,176.91,7218.6162,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-15,170.8,72421.0,173.04,7075.6939,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-18,165.45,77167.0,166.99,6854.0606,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-19,165.75,94072.0,167.99,6866.4886,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-20,163.25,38284.0,164.84,6762.9217,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-22,167.2,139103.0,168.17,6926.5574,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-25,162.6,52762.0,163.82,6735.9943,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-26,162.35,32970.0,163.03,6725.6376,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-27,165.25,76857.0,165.1,6845.7752,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-28,167.5,102771.0,168.78,6938.9855,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
270871,WATERBASE LTD.,2019-03-29,164.05,48836.0,165.49,6796.0631,,,,,,,,,,,,,41426779.0,-3.6321574245412505,Thapar Group,1
